180,99.07407407407408
184,99.07407407407408
188,99.07407407407408
192,99.07407407407408
196,99.07407407407408
200,99.07407407407408
204,99.07407407407408
208,99.07407407407408
212,99.07407407407408
216,99.07407407407408
220,99.07407407407408
224,99.07407407407408
228,99.07407407407408
232,99.07407407407408
236,99.07407407407408
240,99.07407407407408
244,99.07407407407408
248,99.07407407407408
252,101.85185185185185
256,101.85185185185185
260,101.85185185185185
264,101.85185185185185
268,101.85185185185185
272,101.85185185185185
276,101.85185185185185
280,101.85185185185185
284,101.85185185185185
288,101.85185185185185
292,101.85185185185185
296,101.85185185185185
300,101.85185185185185
304,104.62962962962963
308,104.62962962962963
312,104.62962962962963
316,104.62962962962963
320,104.62962962962963
324,104.62962962962963
328,104.62962962962963
332,104.62962962962963
336,104.62962962962963
340,104.62962962962963
344,104.62962962962963
348,107.4074074074074
352,110.18518518518519
356,110.18518518518519
360,110.18518518518519
364,110.18518518518519
368,110.18518518518519
372,110.18518518518519
376,110.18518518518519
380,110.18518518518519
384,110.18518518518519
388,110.18518518518519
392,110.18518518518519
396,110.18518518518519
400,110.18518518518519
404,110.18518518518519
408,110.18518518518519
412,110.18518518518519
416,110.18518518518519
420,110.18518518518519
424,110.18518518518519
428,110.18518518518519
432,110.18518518518519
436,110.18518518518519
440,110.18518518518519
444,110.18518518518519
448,110.18518518518519
452,110.18518518518519
456,110.18518518518519
460,110.18518518518519
464,110.18518518518519
468,110.18518518518519
472,110.18518518518519
476,110.18518518518519
480,110.18518518518519
484,110.18518518518519
488,110.18518518518519
492,110.18518518518519
496,110.18518518518519
500,110.18518518518519
504,110.18518518518519
508,110.18518518518519
512,110.18518518518519
516,110.18518518518519
520,110.18518518518519
524,110.18518518518519
528,110.18518518518519
532,110.18518518518519
536,110.18518518518519
540,110.18518518518519
544,110.18518518518519
548,112.96296296296296
552,115.74074074074075
556,118.51851851851852
560,121.29629629629629
564,121.29629629629629
568,121.29629629629629
572,121.29629629629629
576,121.29629629629629
580,121.29629629629629
584,121.29629629629629
588,121.29629629629629
592,121.29629629629629
596,121.29629629629629
600,121.29629629629629
604,121.29629629629629
608,121.29629629629629
612,121.29629629629629
616,121.29629629629629
620,121.29629629629629
624,121.29629629629629
628,121.29629629629629
632,121.29629629629629
636,121.29629629629629
640,121.29629629629629
644,121.29629629629629
648,121.29629629629629
652,121.29629629629629
656,121.29629629629629
660,121.29629629629629
664,121.29629629629629
668,121.29629629629629
672,121.29629629629629
676,121.29629629629629
680,121.29629629629629
684,121.29629629629629
688,121.29629629629629
692,121.29629629629629
696,121.29629629629629
700,121.29629629629629
704,121.29629629629629
708,121.29629629629629
712,121.29629629629629
716,121.29629629629629
720,121.29629629629629
724,121.29629629629629
