1,1348.2441101513016
2,1327.9203852689884
3,1307.872855308557
4,1288.0983626977322
5,1268.5937806263578
6,1249.3560127882404
7,1230.3819931248704
8,1211.6686855710116
9,1193.213083802149
10,1175.0122109837778
11,1157.063119522529
12,1139.3628908191126
13,1121.9086350230737
14,1104.6974907893434
15,1087.7266250365797
16,1070.9932327072806
17,1054.4945365296626
18,1038.227786781292
19,1022.1902610544568
20,1006.379264023269
21,990.7921272124868
22,975.4262087680439
23,960.278893229277
24,945.3475913028383
25,930.6297396382851
26,916.1228006053325
27,901.8242620727613
28,887.7316371889679
29,873.8424641641486
30,860.154306054104
31,846.6647505456567
32,833.3714097436698
33,820.2719199596555
34,807.3639415019654
35,794.6451584675513
36,782.1132785352838
37,769.7660327608241
38,757.6011753730338
39,745.6164835719146
40,733.8097573280688
41,722.1788191836695
42,710.7215140549306
43,699.4357090360675
44,688.319293204739
45,677.3701774289588
46,666.5862941754699
47,655.9655973195695
48,645.5060619563772
49,635.2056842135346
50,625.0624810653306
51,615.0744901482371
52,605.2397695778538
53,595.5563977672448
54,586.0224732466627
55,576.6361144846505
56,567.3954597105111
57,558.2986667381348
58,549.3439127911785
59,540.5293943295827
60,531.8533268774272
61,523.3139448521015
62,514.9095013947951
63,506.63826820229474
64,498.49853536007356
65,490.48861117667263
66,482.6068220193624
67,474.85151215107226
68,467.22104356858677
69,459.71379584199394
70,452.32816595537986
71,445.0625681487612
72,437.9154337612482
73,430.885211075426
74,423.97036516295213
75,417.16937773135555
76,410.48074697203583
77,403.90298740944775
78,397.43462975146804
79,391.07422074093506
80,384.82032300835226
81,378.6715149257492
82,372.6263904616907
83,366.6835590374277
84,360.8416453841842
85,355.0992894015625
86,349.45514601707646
87,343.9078850467886
88,338.45619105705146
89,333.09876322734544
90,327.8343152142061
91,322.6615750162264
92,317.57928484014064
93,312.5862009679663
94,307.68109362521
95,302.8627468501211
96,298.1299583639909
97,293.4815394424918
98,288.9163147880406
99,284.433122403188
100,280.03081346502313
101,275.7082522005894
102,271.4643157632959
103,267.29789411033016
104,263.2078898810564
105,259.19321827639305
106,255.25280693916602
107,251.38559583543247
108,247.59053713676326
109,243.86659510347522
110,240.21274596881904
111,236.6279778241037
112,233.11129050475301
113,229.6616954772985
114,226.27821572728362
115,222.95988564808977
116,219.7057509306701
117,216.51486845418094
118,213.38630617751642
119,210.31914303172766
120,207.31246881332572
121,204.365384078465
122,201.47700003799446
123,198.6464384533765
124,195.8728315334588
125,193.15532183210826
126,190.49306214668627
127,187.88521541736122
128,185.33095462726442
129,182.8294627034661
130,180.37993241878326
131,177.98156629439814
132,175.6335765032877
133,173.33518477446705
134,171.08562229801987
135,168.8841296309365
136,166.72995660372862
137,164.62236222783758
138,162.56061460381034
139,160.54399083025442
140,158.571776913554
141,156.6432676783529
142,154.75776667878222
143,152.91458611045186
144,151.1130467231742
145,149.3524777344344
146,147.63221674359056
147,145.95160964680258
148,144.31001055268848
149,142.7067816986921
150,141.14129336816814
151,139.61292380817304
152,138.12105914796325
153,136.6650933181793
154,135.2444279707329
155,133.8584723993813
156,132.5066434609712
