0.0,-6348.053104365714
1.0,-6297.826138727561
2.0,-6247.921973038114
3.0,-6198.338909843986
4.0,-6149.075258930468
5.0,-6100.1293372966875
6.0,-6051.499469130824
7.0,-6003.183985785398
8.0,-5955.18122575263
9.0,-5907.489534639858
10.0,-5860.107265145033
11.0,-5813.032777032273
12.0,-5766.264437107489
13.0,-5719.8006191940785
14.0,-5673.639704108678
15.0,-5627.780079636995
16.0,-5582.220140509694
17.0,-5536.958288378357
18.0,-5491.992931791507
19.0,-5447.322486170696
20.0,-5402.9453737866625
21.0,-5358.860023735553
22.0,-5315.0648719152105
23.0,-5271.558361001522
24.0,-5228.338940424844
25.0,-5185.405066346478
26.0,-5142.755201635225
27.0,-5100.387815843995
28.0,-5058.301385186485
29.0,-5016.494392513927
30.0,-4974.965327291884
31.0,-4933.712685577133
32.0,-4892.734969994592
33.0,-4852.0306897143255
34.0,-4811.598360428605
35.0,-4771.436504329038
36.0,-4731.543650083757
37.0,-4691.9183328146755
38.0,-4652.559094074807
39.0,-4613.464481825644
40.0,-4574.6330504146035
41.0,-4536.0633605525345
42.0,-4497.753979291288
43.0,-4459.703480001347
44.0,-4421.910442349528
45.0,-4384.373452276735
46.0,-4347.091101975779
47.0,-4310.0619898692585
48.0,-4273.284720587511
49.0,-4236.757904946611
50.0,-4200.480159926445
51.0,-4164.450108648832
52.0,-4128.666380355726
53.0,-4093.127610387458
54.0,-4057.832440161056
55.0,-4022.7795171486173
56.0,-3987.967494855743
57.0,-3953.395032800036
58.0,-3919.060796489658
59.0,-3884.963457401945
60.0,-3851.1016929620896
61.0,-3817.474186521874
62.0,-3784.079627338472
63.0,-3750.9167105533065
64.0,-3717.9841371709676
65.0,-3685.280614038189
66.0,-3652.804853822889
67.0,-3620.5555749932646
68.0,-3588.531501796951
69.0,-3556.731364240234
70.0,-3525.1538980673263
71.0,-3493.797844739701
72.0,-3462.6619514154854
73.0,-3431.7449709289112
74.0,-3401.045661769823
75.0,-3370.5627880632487
76.0,-3340.295119549026
77.0,-3310.2414315614847
78.0,-3280.4005050091937
79.0,-3250.7711263547567
80.0,-3221.352087594675
81.0,-3192.1421862392617
82.0,-3163.1402252926164
83.0,-3134.345013232652
84.0,-3105.755363991192
85.0,-3077.3700969341094
86.0,-3049.1880368415277
87.0,-3021.2080138880865
88.0,-2993.428863623253
89.0,-2965.8494269517005
90.0,-2938.4685501137255
91.0,-2911.285084665754
92.0,-2884.297887460858
93.0,-2857.5058206293807
94.0,-2830.9077515595677
95.0,-2804.5025528782926
96.0,-2778.2891024318124
97.0,-2752.2662832665947
98.0,-2726.432983610199
99.0,-2700.7880968521986
100.0,-2675.3305215251758
101.0,-2650.0591612857606
102.0,-2624.9729248957356
103.0,-2600.070726203177
104.0,-2575.3514841236765
105.0,-2550.814122621588
106.0,-2526.4575706913593
107.0,-2502.280762338892
108.0,-2478.2826365629726
109.0,-2454.462137336749
110.0,-2430.8182135892703
111.0,-2407.3498191870635
112.0,-2384.0559129157864
113.0,-2360.935458461911
114.0,-2337.9874243944855
115.0,-2315.2107841469233
116.0,-2292.604515998865
117.0,-2270.1676030580866
118.0,-2247.89903324246
119.0,-2225.797799261969
120.0,-2203.8628986007716
121.0,-2182.0933334993224
122.0,-2160.4881109365524
123.0,-2139.046242612083
124.0,-2117.7667449285073
125.0,-2096.6486389737256
126.0,-2075.6909505033145
127.0,-2054.892709922976
128.0,-2034.2529522710074
129.0,-2013.7707172008531
130.0,-1993.445048963681
131.0,-1973.274996391032
132.0,-1953.2596128775076
133.0,-1933.3979563635157
134.0,-1913.6890893180553
135.0,-1894.132078721581
136.0,-1874.72599604888
137.0,-1855.4699172520286
138.0,-1836.3629227433876
139.0,-1817.4040973786532
140.0,-1798.5925304399534
141.0,-1779.9273156189975
142.0,-1761.407551000273
143.0,-1743.032339044301
144.0,-1724.8007865709305
145.0,-1706.7120047426934
146.0,-1688.765109048195
147.0,-1670.959219285567
148.0,-1653.293459545972
149.0,-1635.7669581971431
150.0,-1618.3788478669785
151.0,-1601.1282654272018
152.0,-1584.0143519770418
153.0,-1567.036252826987
154.0,-1550.1931174825695
155.0,-1533.4840996282219
156.0,-1516.9083571111532
157.0,-1500.46505192529
158.0,-1484.1533501952717
159.0,-1467.9724221604783
160.0,-1451.9214421591241
161.0,-1435.9995886123752
162.0,-1420.206044008547
163.0,-1404.53999488731
164.0,-1389.0006318239948
165.0,-1373.5871494138764
166.0,-1358.2987462565852
167.0,-1343.1346249405024
168.0,-1328.0939920272285
169.0,-1313.1760580360942
170.0,-1298.3800374287266
171.0,-1283.705148593649
172.0,-1269.150613830945
173.0,-1254.7156593369373
174.0,-1240.3995151889612
175.0,-1226.2014153301361
176.0,-1212.1205975542289
177.0,-1198.156303490503
178.0,-1184.3077785886917
179.0,-1170.5742721039414
180.0,-1156.9550370818706
181.0,-1143.4493303436047
182.0,-1130.056412470919
183.0,-1116.775547791387
184.0,-1103.606004363587
185.0,-1090.5470539623639
186.0,-1077.597972064118
187.0,-1064.7580378321545
188.0,-1052.0265341020613
189.0,-1039.4027473671595
190.0,-1026.885967763964
191.0,-1014.4754890577206
192.0,-1002.1706086279537
193.0,-989.9706274541113
194.0,-977.8748501011878
